2015-03-30,22:17:46,2396,33,2395,2397,33,23392,542144
2015-03-30,22:17:47,2396,173,2395,2397,173,23396,542148
2015-03-30,22:17:49,2396,173,2396,2397,173,23400,542152
2015-03-30,22:17:51,2396,173,2396,2397,173,23404,542156
2015-03-30,22:17:53,2396,193,2396,2397,193,23408,542160
2015-03-30,22:17:56,2396,193,2396,2397,193,23412,542164
2015-03-30,22:17:58,2396,19,2396,2397,19,23412,542164
2015-03-30,22:17:59,2396,19,2396,2397,19,23412,542164
2015-03-30,22:18:01,2396,197,2396,2397,197,23416,542168
2015-03-30,22:18:02,2395,79,2396,2396,79,23420,542172
2015-03-30,22:18:03,2395,282,2396,2396,282,23424,542176
2015-03-30,22:18:04,2395,178,2396,2397,178,23424,542176
2015-03-30,22:18:06,2396,190,2396,2397,190,23424,542176
2015-03-30,23:30:00,2403,393,2404,2404,393,28406,547116
2015-03-30,23:30:00,2403,393,2404,2404,393,28406,547116
2015-03-30,23:30:00,2403,393,2404,2404,393,28406,547116
2015-03-30,23:30:00,2403,393,2404,2404,393,28406,547116
2015-03-30,23:30:00,2403,393,2404,2404,393,28406,547116
2015-03-30,23:30:00,2403,393,2404,2404,393,28406,547116
2015-03-30,23:30:00,2403,393,2404,2404,393,28406,547116
2015-03-30,23:30:00,2403,393,2404,2404,393,28406,547116
2015-03-30,23:30:00,2403,393,2404,2404,393,28406,547116
2015-03-30,23:30:00,2403,393,2404,2404,393,28406,547116
2015-03-30,23:30:00,2403,393,2404,2404,393,28406,547116
2015-03-30,23:30:00,2403,393,2404,2404,393,28406,547116
